id,change_date,store_code,old_plan_name,old_plan_speed,old_plan_quota,old_plan_price,new_plan_name,new_plan_speed,new_plan_quota,new_plan_price,number_of_movements
33972,12/7/2019,TEECA01021,Mega ,70,140,220,Super ,30,250,210,1
33973,12/10/2019,TRMF00003,Super ,30,250,210,Super ,30,140,120,1
33974,12/10/2019,TEOGH08017,Super ,30,600,500,Super ,30,600,500,1
33975,12/10/2019,TEOQU08032,Super ,30,140,120,Super ,30,250,210,1
33976,12/10/2019,TREX00061,Super ,30,140,120,Super ,30,250,210,1
33977,12/10/2019,TEOGI040111,Super ,30,140,120,Super ,30,250,210,1
33978,12/12/2019,ANFAL0502001,Super ,30,600,500,Super ,30,250,210,1
33979,12/12/2019,TEOBE09011,Super ,30,140,120,Super ,30,250,210,1
33980,12/12/2019,TEOAL06015,Super ,30,140,120,Super ,30,250,210,1
33981,12/12/2019,TEOCA010112,Super ,30,250,210,Super ,30,600,500,1
33982,12/12/2019,TEODK07024,Super ,30,140,120,Super ,30,600,500,1
33983,12/12/2019,101-001,Super ,30,250,210,Super ,30,140,120,2
33984,12/13/2019,TREX00150,Super ,30,250,210,Super ,30,600,500,1
33985,12/13/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,250,210,289
33986,12/13/2019,101-TEGCCABCCNCC,Mega ,70,250,310,Super ,30,250,210,2
33987,12/13/2019,ANFAL0502001,Super ,30,250,210,Super ,30,140,120,1
33988,12/13/2019,TEPGI04011,Super ,30,140,120,Super ,30,250,210,2
33989,12/13/2019,101-001,Super ,30,250,210,Super ,30,250,210,6
33990,12/7/2019,TRMF00033,Super ,30,140,120,Super ,30,250,210,1
33991,12/7/2019,TREX00093,Super ,30,140,120,Super ,30,250,210,2
33992,12/7/2019,TEOAT13016,Super ,30,140,120,Super ,30,250,210,1
33993,12/7/2019,TEOBS12011,Super ,30,140,120,Super ,30,250,210,2
33994,12/7/2019,TEOSU110111,Super ,30,140,120,Super ,30,250,210,1
33995,12/7/2019,FCFCA0201001,Super ,30,250,210,Super ,30,140,120,1
33996,12/10/2019,ARF0201001,Super ,30,140,120,Super ,30,250,210,1
33997,12/10/2019,TDOGI06011,Super ,30,250,210,Super ,30,600,500,2
33998,12/10/2019,TEOBE09028,Super ,30,140,120,Super ,30,250,210,1
33999,12/10/2019,101-TEGCCABCCVVS,Mega ,70,140,220,Super ,30,140,120,1
34000,12/10/2019,TEODK070141,Super ,30,250,210,Super ,30,140,120,1
34001,12/12/2019,TEECA02022,Super ,30,140,120,Super ,30,250,210,6
34002,12/12/2019,TEOGI04043,Super ,30,140,120,Super ,30,250,210,1
34003,12/12/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,250,210,10
34004,12/12/2019,101-TEGCCABCCVVS,Mega ,70,250,310,Super ,30,250,210,1
34005,12/12/2019,TREX00126,Super ,30,250,210,Super ,30,140,120,1
34006,12/12/2019,TDODK07011,Super ,30,250,210,Super ,30,600,500,8
34007,12/12/2019,TREX00009,Super ,30,140,120,Super ,30,250,210,1
34008,12/13/2019,TDOCA01011,Mega ,70,250,310,Ultra ,100,600,700,1
34009,12/13/2019,TEOQE14016,Super ,30,250,210,Super ,30,140,120,1
34010,12/13/2019,ARFGI0403001,Super ,30,140,120,Super ,30,250,210,2
34011,12/13/2019,TEOCA03035,Super ,30,140,120,Super ,30,250,210,1
34012,12/13/2019,TEOAS14032,Super ,30,250,210,Super ,30,140,120,1
34013,12/13/2019,101-TEGCCABCCXTA,Super ,30,250,210,Super ,30,600,500,1
34014,12/13/2019,TRDSL00065,Super ,30,250,210,Super ,30,600,500,1
34015,12/7/2019,TEOCA01013,Super ,30,140,120,Super ,30,250,210,1
34016,12/7/2019,TEOCA03038,Super ,30,140,120,Super ,30,250,210,2
34017,12/7/2019,TREX00032,Super ,30,140,120,Super ,30,250,210,1
34018,12/10/2019,TDOCA01011,Mega ,70,140,220,Super ,30,140,120,1
34019,12/10/2019,TEOPS10025,Super ,30,140,120,Super ,30,250,210,1
34020,12/10/2019,TEOME12034,Super ,30,140,120,Super ,30,250,210,1
34021,12/10/2019,TEOSO13029,Super ,30,250,210,Super ,30,140,120,1
34022,12/10/2019,DSFQU0301003,Super ,30,250,210,Super ,30,140,120,2
34023,12/12/2019,TDOLU14021,Super ,30,140,120,Super ,30,250,210,3
34024,12/12/2019,TEOAL06021,Super ,30,140,120,Super ,30,250,210,1
34025,12/12/2019,TEOCA01015,Super ,30,140,120,Super ,30,250,210,2
34026,12/12/2019,101-TEGCCADSD,Super ,30,140,120,Super ,30,140,120,1
34027,12/12/2019,ASFCA0203003,Super ,30,140,120,Super ,30,250,210,2
34028,12/12/2019,TEEAL07011,Super ,30,600,500,Ultra ,100,600,700,1
34029,12/12/2019,TRMF00080,Super ,30,250,210,Super ,30,140,120,1
34030,12/13/2019,ASFAL0601001,Super ,30,250,210,Super ,30,140,120,2
34031,12/13/2019,101-TEGCCADSD,Super ,30,250,210,Super ,30,600,500,2
34032,12/13/2019,101-001,Mega ,70,250,310,Mega ,70,140,220,1
34033,12/13/2019,101-TEGCCABCCVVS,Super ,30,140,120,Super ,30,250,210,1
34034,12/13/2019,101-TEGCCABCCGCS,Super ,30,250,210,Super ,30,140,120,2
34035,12/13/2019,TREX00060,Super ,30,250,210,Super ,30,140,120,1
34036,12/13/2019,TDOAL08011,Super ,30,140,120,Super ,30,250,210,6
34037,12/13/2019,DEFDK0701002,Super ,30,140,120,Super ,30,250,210,1
34038,12/13/2019,101-001,Super ,30,140,120,Super ,30,250,210,3
34039,12/13/2019,TDOAL07021,Super ,30,250,210,Super ,30,140,120,1
34040,12/13/2019,TEOCA02032,Super ,30,250,210,Super ,30,140,120,1
34041,12/7/2019,TEEAL07012,Super ,30,140,120,Super ,30,250,210,1
34042,12/7/2019,101-001,Super ,30,140,120,Super ,30,250,210,1
34043,12/7/2019,101-001,Super ,30,250,210,Super ,30,600,500,16
34044,12/7/2019,TEOSH07048,Super ,30,140,120,Super ,30,250,210,2
34045,12/7/2019,TDOGI06011,Mega ,70,250,310,Super ,30,600,500,1
34046,12/7/2019,TEOAL05013,Super ,30,250,210,Super ,30,140,120,1
34047,12/7/2019,TDOAL07021,Ultra ,100,600,700,Super ,30,250,210,1
34048,12/7/2019,TEOCA02021,Super ,30,140,120,Super ,30,250,210,2
34049,12/10/2019,WSFBE0901002,Super ,30,140,120,Super ,30,250,210,1
34050,12/10/2019,TEOPS10023,Super ,30,140,120,Super ,30,250,210,1
34051,12/10/2019,FCFCA0201001,Super ,30,140,120,Super ,30,250,210,2
34052,12/10/2019,TEOGI04042,Super ,30,250,210,Super ,30,140,120,1
34053,12/10/2019,TDOCA03031,Super ,30,250,210,Mega ,70,250,310,2
34054,12/10/2019,101-001,Mega ,70,250,310,Ultra ,100,140,320,1
34055,12/10/2019,TDOCA01011,Super ,30,140,120,Mega ,70,140,220,1
34056,12/12/2019,TEOGI04014,Super ,30,250,210,Super ,30,140,120,2
34057,12/12/2019,TDOAS14031,Super ,30,140,120,Super ,30,250,210,1
34058,12/12/2019,TEOQU08034,Super ,30,140,120,Super ,30,250,210,2
34059,12/12/2019,TDOCA01011,Ultra ,100,250,410,Mega ,70,140,220,1
34060,12/12/2019,TEOPS10024,Super ,30,140,120,Super ,30,250,210,1
34061,12/12/2019,101-TEGCCABCRCRM,Super ,30,250,210,Super ,30,140,120,1
34062,12/13/2019,101-001,Super ,30,250,210,Super ,30,140,120,3
34063,12/13/2019,ARF0201001,Super ,30,140,120,Super ,30,250,210,1
34064,12/13/2019,FCFAT1301005,Super ,30,250,210,Super ,30,140,120,1
34065,12/13/2019,101-001,Ultra ,100,250,410,Ultra ,100,140,320,1
34066,12/13/2019,DNFGH0801004,Super ,30,140,120,Super ,30,250,210,4
34067,12/13/2019,TEOCA03035,Super ,30,250,210,Super ,30,600,500,1
34068,12/13/2019,TEOGI04017,Super ,30,140,120,Super ,30,250,210,5
34069,12/13/2019,TREX00105,Super ,30,140,120,Super ,30,250,210,1
34070,12/7/2019,TEECA01021,Super ,30,250,210,Super ,30,140,120,1
34071,12/7/2019,TEOCA02033,Super ,30,250,210,Super ,30,140,120,1
34072,12/7/2019,TEOQE14019,Super ,30,140,120,Super ,30,250,210,3
34073,12/7/2019,TRDSL00214,Super ,30,250,210,Super ,30,140,120,2
34074,12/10/2019,101-TEGCCABCCNCC,Super ,30,250,210,Super ,30,140,120,113
34075,12/10/2019,101-TEGCCADSD,Super ,30,140,120,Super ,30,100,110,1
34076,12/10/2019,FCFKGI04011,Super ,30,140,120,Super ,30,250,210,1
34077,12/10/2019,101-001,Super ,30,250,210,Super ,30,250,210,1
34078,12/10/2019,TDOCA04011,Super ,30,140,120,Super ,30,250,210,3
34079,12/10/2019,DEFCA0201001,Super ,30,250,210,Super ,30,140,120,1
34080,12/10/2019,TEOCA02011,Super ,30,140,120,Super ,30,250,210,1
34081,12/12/2019,TEEAL07023,Super ,30,140,120,Mega ,70,250,310,1
34082,12/12/2019,TEOCA03035,Super ,30,250,210,Super ,30,600,500,1
34083,12/12/2019,TEOGH08017,Super ,30,140,120,Super ,30,250,210,1
34084,12/12/2019,TEOCA02011,Super ,30,250,210,Super ,30,140,120,1
34085,12/12/2019,TEOKS09036,Super ,30,140,120,Super ,30,250,210,1
34086,12/12/2019,ASFCA0303001,Super ,30,140,120,Super ,30,250,210,2
34087,12/12/2019,TDOAL07021,Super ,30,250,210,Mega ,70,250,310,1
34088,12/12/2019,ASFCA0203002,Super ,30,140,120,Super ,30,250,210,2
34089,12/12/2019,TRDSL00114,Super ,30,140,120,Super ,30,250,210,1
34090,12/13/2019,TEOAT13011,Super ,30,250,210,Super ,30,140,120,1
34091,12/13/2019,TEOFA12024,Super ,30,140,120,Super ,30,250,210,1
34092,12/13/2019,TEOMA06032,Super ,30,250,210,Super ,30,140,120,1
34093,12/7/2019,TEECA02011,Super ,30,250,210,Super ,30,140,120,2
34094,12/7/2019,TEOGI04043,Super ,30,140,120,Super ,30,250,210,3
34095,12/7/2019,TREX00014,Super ,30,250,210,Super ,30,140,120,1
34096,12/7/2019,TEOCA02022,Super ,30,140,120,Super ,30,250,210,1
34097,12/7/2019,TEODK07011,Super ,30,140,120,Super ,30,250,210,1
34098,12/7/2019,TDOSH07031,Super ,30,140,120,Super ,30,250,210,1
34099,12/7/2019,TREX000010,Super ,30,140,120,Super ,30,250,210,1
34100,12/7/2019,TEOAT13011,Super ,30,140,120,Super ,30,250,210,1
34101,12/7/2019,TEOGH08012,Super ,30,140,120,Super ,30,250,210,1
34102,12/10/2019,TEOGH08011,Super ,30,250,210,Super ,30,140,120,1
34103,12/10/2019,TDOGI05011,Super ,30,600,500,Ultra ,100,250,410,1
34104,12/10/2019,TEOMO08029,Super ,30,140,120,Super ,30,250,210,1
34105,12/10/2019,TEOAL05022,Super ,30,140,120,Super ,30,250,210,1
34106,12/10/2019,TDOCA02011,Super ,30,250,210,Super ,30,600,500,3
34107,12/10/2019,TREX00172,Super ,30,140,120,Super ,30,250,210,1
34108,12/10/2019,TEOCA02036,Super ,30,250,210,Super ,30,140,120,1
34109,12/12/2019,TEOWG13032,Super ,30,140,120,Super ,30,250,210,2
34110,12/12/2019,TEOSO130215,Super ,30,250,210,Super ,30,140,120,1
34111,12/12/2019,TEOBE09013,Super ,30,140,120,Super ,30,250,210,1
34112,12/12/2019,TDOCA01013,Super ,30,250,210,Super ,30,600,500,1
34113,12/12/2019,101-TEGCCABCCNCC,Super ,30,140,120,Mega ,70,250,310,1
34114,12/12/2019,101-001,Mega ,70,250,310,Ultra ,100,600,700,1
34115,12/12/2019,TEOCA02015,Super ,30,250,210,Super ,30,140,120,1
34116,12/12/2019,101-001,Mega ,70,140,220,Super ,30,140,120,1
34117,12/13/2019,TDOCA01011,Ultra ,100,140,320,Mega ,70,250,310,1
34118,12/13/2019,TEOMA06032,Super ,30,140,120,Super ,30,140,120,1
34119,12/14/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,600,500,1
34120,12/14/2019,TDOCA01011,Mega ,70,250,310,Ultra ,100,250,410,2
34121,12/14/2019,TEOIS10012,Super ,30,250,210,Super ,30,600,500,1
34122,12/14/2019,TREX00161,Super ,30,250,210,Super ,30,140,120,1
34123,12/14/2019,TEOCA01025,Super ,30,250,210,Super ,30,600,500,1
34124,12/7/2019,TEOCA01024,Super ,30,140,120,Super ,30,250,210,2
34125,12/7/2019,TREX00105,Super ,30,140,120,Super ,30,250,210,1
34126,12/7/2019,TEOCA02032,Super ,30,140,120,Super ,30,250,210,2
34127,12/7/2019,TEOGH08015,Super ,30,250,210,Super ,30,140,120,1
34128,12/7/2019,TKA00001.57,Super ,30,140,120,Super ,30,250,210,1
34129,12/7/2019,TDODK07012,Super ,30,250,210,Super ,30,140,120,1
34130,12/7/2019,TRSEX00011,Super ,30,140,120,Super ,30,250,210,1
34131,12/10/2019,TREX00060,Super ,30,140,120,Super ,30,250,210,1
34132,12/10/2019,TEECA02022,Super ,30,250,210,Super ,30,600,500,2
34133,12/10/2019,TEOCA010112,Super ,30,250,210,Super ,30,250,210,1
34134,12/10/2019,TDOGI06011,Super ,30,140,120,Super ,30,250,210,1
34135,12/10/2019,TEOCA02014,Super ,30,140,120,Super ,30,250,210,1
34136,12/10/2019,TEECA01011,Super ,30,250,210,Super ,30,600,500,1
34137,12/2/2019,TEOSH07032,Super ,30,140,120,Super ,30,250,210,1
34138,12/2/2019,ASFGI0401004,Super ,30,250,210,Super ,30,140,120,1
34139,12/2/2019,TEOME12031,Super ,30,140,120,Super ,30,140,120,1
34140,12/2/2019,101-001,Super ,30,600,500,Super ,30,600,500,1
34141,12/2/2019,Btech001,Super ,30,140,120,Super ,30,250,210,1
34142,12/2/2019,TEOBS12017,Super ,30,250,210,Super ,30,140,120,1
34143,12/2/2019,TDOAL07031,Super ,30,250,210,Super ,30,140,120,1
34144,12/6/2019,101-001,Super ,30,140,120,Super ,30,140,120,7
34145,12/6/2019,TREX00049,Super ,30,140,120,Super ,30,250,210,1
34146,12/6/2019,TDOAL07031,Super ,30,140,120,Super ,30,250,210,1
34147,12/6/2019,TEOCA01026,Super ,30,250,210,Super ,30,250,210,1
34148,12/6/2019,TRMF00068,Super ,30,140,120,Super ,30,250,210,1
34149,12/6/2019,ASFGI0401004,Super ,30,250,210,Super ,30,140,120,1
34150,12/6/2019,TEOSO130210,Super ,30,140,120,Super ,30,250,210,2
34151,12/6/2019,TEOGH08015,Super ,30,250,210,Super ,30,140,120,1
34152,12/7/2019,TEEAL07023,Ultra ,100,600,700,Super ,30,250,210,1
34153,12/7/2019,TEOSH07043,Super ,30,140,120,Super ,30,250,210,1
34154,12/7/2019,TEOBE09026,Super ,30,140,120,Super ,30,250,210,1
34155,12/7/2019,TEOME12031,Super ,30,140,120,Mega ,70,140,220,1
34156,12/7/2019,TEOGI04041,Super ,30,250,210,Mega ,70,250,310,1
34157,12/7/2019,TREX000010,Super ,30,250,210,Super ,30,600,500,1
34158,12/7/2019,TRDSL00290,Super ,30,140,120,Super ,30,250,210,1
34159,12/7/2019,TEEAL07031,Super ,30,250,210,Super ,30,140,120,2
34160,12/7/2019,101-001,Super ,30,140,120,Super ,30,250,210,60
34161,12/10/2019,TDOGI04043,Mega ,70,250,310,Super ,30,140,120,1
34162,12/10/2019,TDOGI05011,Super ,30,250,210,Super ,30,600,500,1
34163,12/10/2019,TDODK07011,Super ,30,140,120,Super ,30,250,210,6
34164,12/10/2019,TREX00104,Super ,30,250,210,Super ,30,140,120,1
34165,12/10/2019,TDOCA02011,Super ,30,140,120,Super ,30,250,210,7
34166,12/10/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,250,210,6
34167,12/10/2019,TDOAL07021,Super ,30,250,210,Mega ,70,250,310,1
34168,12/10/2019,101-TEGTKMBCS,Super ,30,250,210,Super ,30,600,500,2
34169,12/10/2019,TDOCA01011,Super ,30,250,210,Super ,30,600,500,1
34170,12/10/2019,101-TEGCCABCCGCS,Super ,30,250,210,Super ,30,140,120,1
34171,12/12/2019,101-TEGCCABCCNCC,Super ,30,140,120,Mega ,70,250,310,2
34172,12/12/2019,TDOAL08011,Super ,30,250,210,Super ,30,140,120,2
34173,12/12/2019,TEOGH08011,Super ,30,140,120,Super ,30,250,210,2
34174,12/12/2019,TDOCA01021,Super ,30,140,120,Super ,30,250,210,3
34175,12/12/2019,ASFCA0303003,Super ,30,140,120,Super ,30,250,210,1
34176,12/6/2019,TEEGI06011,Super ,30,140,120,Super ,30,250,210,1
34177,12/6/2019,TREX00026,Super ,30,140,120,Super ,30,250,210,1
34178,12/6/2019,TEOQE14014,Super ,30,140,120,Super ,30,250,210,1
34179,12/6/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,100,110,35
34180,12/6/2019,TDOLU14021,Super ,30,140,120,Super ,30,250,210,2
34181,12/6/2019,TDOCA01013,Super ,30,250,210,Mega ,70,250,310,1
34182,12/7/2019,TRDSL00214,Super ,30,140,120,Super ,30,250,210,2
34183,12/7/2019,TDOSH07031,Super ,30,250,210,Super ,30,140,120,2
34184,12/7/2019,TEOSS11021,Super ,30,140,120,Super ,30,250,210,1
34185,12/7/2019,TRSEX00002,Super ,30,140,120,Super ,30,250,210,1
34186,12/7/2019,TEOCA01011,Super ,30,250,210,Super ,30,140,120,4
34187,12/7/2019,TEEAL07021,Super ,30,600,500,Super ,30,250,210,1
34188,12/10/2019,TEOAL06012,Super ,30,250,210,Super ,30,140,120,1
34189,12/10/2019,101-001,Super ,30,250,210,Super ,30,140,120,1
34190,12/10/2019,TEOIS10015,Super ,30,140,120,Super ,30,600,500,1
34191,12/10/2019,TEOME12031,Super ,30,250,210,Super ,30,600,500,1
34192,12/10/2019,TREX00087,Super ,30,140,120,Super ,30,250,210,1
34193,12/10/2019,WSFAL0503002,Super ,30,140,120,Super ,30,250,210,1
34194,12/12/2019,TRDSL00722,Super ,30,140,120,Super ,30,250,210,1
34195,12/12/2019,TDOCA04011,Super ,30,250,210,Super ,30,140,120,1
34196,12/12/2019,101-TEGCCABCCNCC,Ultra ,100,250,410,Mega ,70,250,310,1
34197,12/12/2019,101-TEGCCABCCNCC,Ultra ,100,600,700,Super ,30,600,500,1
34198,12/12/2019,TEOGI04025,Super ,30,140,120,Super ,30,250,210,1
34199,12/12/2019,TRMF00019,Super ,30,140,120,Super ,30,250,210,1
34200,12/6/2019,TDOCA03031,Super ,30,140,120,Super ,30,250,210,1
34201,12/6/2019,TDOAL08011,Super ,30,140,120,Super ,30,250,210,1
34202,12/6/2019,101-001,Super ,30,600,500,Super ,30,140,120,1
34203,12/6/2019,TDOGI06011,Super ,30,140,120,Super ,30,140,120,1
34204,12/6/2019,TDODK07011,Super ,30,250,210,Super ,30,140,120,2
34205,12/6/2019,TEODO070525,Super ,30,250,210,Super ,30,140,120,1
34206,12/6/2019,TDOAL07031,Super ,30,140,120,Mega ,70,250,310,1
34207,12/6/2019,TDOCA01013,Super ,30,250,210,Super ,30,140,120,1
34208,12/6/2019,TEOCA010112,Super ,30,250,210,Super ,30,600,500,1
34209,12/6/2019,TEOAL05013,Super ,30,250,210,Super ,30,140,120,1
34210,12/6/2019,TEOSS11021,Super ,30,250,210,Super ,30,140,120,1
34211,12/6/2019,TEOCA01013,Super ,30,250,210,Super ,30,600,500,1
34212,12/6/2019,TDOCA03031,Super ,30,250,210,Super ,30,140,120,1
34213,12/7/2019,101-001,Ultra ,100,250,410,Mega ,70,250,310,1
34214,12/11/2019,TEECA01011,Super ,30,140,120,Super ,30,250,210,5
34215,12/11/2019,101-001,Super ,30,600,500,Super ,30,600,500,1
34216,12/11/2019,101-TEGCCADSD,Super ,30,140,120,Super ,30,250,210,1
34217,12/11/2019,TDOGI04044,Mega ,70,140,220,Ultra ,100,600,700,1
34218,12/10/2019,TEECA03022,Super ,30,140,120,Super ,30,250,210,5
34219,12/10/2019,101-001,Super ,30,250,210,Mega ,70,140,220,2
34220,12/10/2019,TEEAL07024,Super ,30,140,120,Super ,30,250,210,3
34221,12/10/2019,TEOCA01014,Mega ,70,140,220,Mega ,70,250,310,1
34222,12/10/2019,TEOGI04019,Super ,30,250,210,Super ,30,600,500,2
34223,12/10/2019,TREX00106,Super ,30,140,120,Super ,30,250,210,1
34224,12/10/2019,TEOCA01015,Super ,30,250,210,Super ,30,140,120,1
34225,12/10/2019,TDOAL07022,Super ,30,600,500,Super ,30,250,210,1
34226,12/10/2019,TREX00146,Super ,30,140,120,Super ,30,250,210,1
34227,12/6/2019,TREX00042,Super ,30,140,120,Super ,30,250,210,1
34228,12/6/2019,TREX00087,Super ,30,140,120,Super ,30,250,210,2
34229,12/12/2019,TRDSL00710,Super ,30,140,120,Super ,30,250,210,1
34230,12/6/2019,TEOBE09015,Super ,30,140,120,Super ,30,250,210,1
34231,12/6/2019,TEOME12039,Super ,30,140,120,Super ,30,600,500,1
34232,12/6/2019,TEOGI04018,Super ,30,140,120,Super ,30,250,210,3
34233,12/6/2019,TEOGI04019,Super ,30,250,210,Super ,30,140,120,1
34234,12/6/2019,TEOGI04012,Super ,30,250,210,Super ,30,140,120,1
34235,12/16/2019,TRMF00019,Super ,30,250,210,Super ,30,140,120,1
34236,12/16/2019,101-TEGTKMBCS,Super ,30,250,210,Super ,30,250,210,1
34237,12/16/2019,TEECA03022,Super ,30,140,120,Super ,30,250,210,2
34238,12/16/2019,TRDSL00249,Super ,30,140,120,Super ,30,250,210,2
34239,12/17/2019,TRDSL00097,Super ,30,140,120,Super ,30,250,210,1
34240,12/17/2019,TDOGI05011,Super ,30,140,120,Super ,30,250,210,2
34241,12/17/2019,TEEAL07031,Super ,30,140,120,Super ,30,250,210,1
34242,12/17/2019,DNFGI0401002,Super ,30,140,120,Super ,30,250,210,2
34243,12/17/2019,TEOCA02036,Super ,30,250,210,Super ,30,140,120,1
34244,12/17/2019,TEOBE09021,Super ,30,140,120,Super ,30,250,210,2
34245,12/17/2019,TEOQU08034,Super ,30,140,120,Super ,30,250,210,2
34246,12/17/2019,TEOSU110111,Super ,30,250,210,Super ,30,140,120,1
34247,12/17/2019,TRFR00013,Super ,30,250,210,Super ,30,600,500,1
34248,12/17/2019,TEOGI04033,Super ,30,140,120,Super ,30,250,210,2
34249,12/17/2019,TEOSO130212,Super ,30,250,210,Super ,30,600,500,1
34250,12/17/2019,TRFR00007,Super ,30,140,120,Super ,30,250,210,1
34251,12/21/2019,TEOCA010112,Mega ,70,140,220,Mega ,70,250,310,1
34252,12/21/2019,TEOSU11011,Super ,30,140,120,Super ,30,250,210,1
34253,12/21/2019,TEOCA03013,Super ,30,140,120,Super ,30,250,210,1
34254,12/21/2019,101-001,Mega ,70,250,310,Ultra ,100,140,320,1
34255,12/21/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,250,210,1
34256,12/15/2019,TEECA02022,Super ,30,140,120,Super ,30,250,210,6
34257,12/15/2019,TEOGH08017,Super ,30,600,500,Super ,30,140,120,1
34258,12/15/2019,101-TEGCCABCCXTA,Super ,30,250,210,Super ,30,600,500,1
34259,12/15/2019,WHFCA0203001,Super ,30,250,210,Super ,30,140,120,2
34260,12/15/2019,TDOGI04044,Super ,30,140,120,Super ,30,250,210,1
34261,12/15/2019,TDOAL08011,Super ,30,250,210,Super ,30,600,500,1
34262,12/16/2019,101-TEGCCACCDCSA,Super ,30,250,210,Mega ,70,140,220,1
34263,12/16/2019,TEOGI04014,Super ,30,140,120,Super ,30,250,210,1
34264,12/16/2019,TRDSL00722,Super ,30,250,210,Super ,30,140,120,2
34265,12/16/2019,TEOKS09033,Super ,30,140,120,Super ,30,250,210,1
34266,12/16/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,140,120,19
34267,12/16/2019,101-TEGCCADSD,Super ,30,250,210,Super ,30,140,120,2
34268,12/16/2019,TEEGI05011,Super ,30,140,120,Super ,30,250,210,8
34269,12/16/2019,ASFQU0301001,Super ,30,140,120,Super ,30,250,210,1
34270,12/16/2019,TEOSO13021,Super ,30,140,120,Super ,30,250,210,3
34271,12/17/2019,TRMF00069,Super ,30,140,120,Super ,30,250,210,2
34272,12/17/2019,101-001,Mega ,70,250,310,Super ,30,140,120,2
34273,12/17/2019,TRDSL00744,Super ,30,140,120,Super ,30,250,210,1
34274,12/17/2019,TEOGI04017,Super ,30,140,120,Super ,30,250,210,1
34275,12/17/2019,TRDSL00096,Super ,30,140,120,Super ,30,250,210,1
34276,12/14/2019,TEOGI04012,Super ,30,140,120,Super ,30,250,210,1
34277,12/14/2019,TEOBE09012,Super ,30,250,210,Super ,30,140,120,1
34278,12/14/2019,TDOCA01013,Super ,30,250,210,Super ,30,600,500,2
34279,12/14/2019,TEODO07056,Super ,30,250,210,Super ,30,140,120,1
34280,12/15/2019,TEOCA01021,Super ,30,250,210,Super ,30,140,120,1
34281,12/15/2019,101-TEGCCADSD,Super ,30,250,210,Super ,30,140,120,8
34282,12/15/2019,101-001,Super ,30,250,210,Super ,30,140,120,1
34283,12/15/2019,TEOCA01011,Super ,30,250,210,Super ,30,140,120,1
34284,12/15/2019,ARFGH0801001,Super ,30,140,120,Super ,30,250,210,1
34285,12/15/2019,101-TEGCCABCCNCC,Super ,30,600,500,Super ,30,250,210,3
34286,12/15/2019,TEOCA01011,Super ,30,140,120,Super ,30,250,210,2
34287,12/16/2019,TEOLU14021,Super ,30,250,210,Super ,30,140,120,1
34288,12/16/2019,TRSEX00003,Super ,30,250,210,Super ,30,140,120,1
34289,12/16/2019,TEOQU03012,Super ,30,140,120,Super ,30,250,210,1
34290,12/16/2019,TEOSU110111,Super ,30,140,120,Super ,30,250,210,1
34291,12/16/2019,TEOCA01023,Super ,30,140,120,Super ,30,250,210,1
34292,12/16/2019,TEOQU08033,Super ,30,140,120,Super ,30,250,210,2
34293,12/16/2019,TEECA02022,Super ,30,250,210,Super ,30,140,120,3
34294,12/21/2019,TEOGI040411,Super ,30,600,500,Super ,30,250,210,3
34295,12/21/2019,TEOBE09022,Super ,30,250,210,Super ,30,140,120,1
34296,12/21/2019,WSFBE0902006,Super ,30,140,120,Super ,30,250,210,1
34297,12/21/2019,TEOME120310,Super ,30,140,120,Super ,30,250,210,1
34298,12/21/2019,101-TEGCCABCCVVS,Super ,30,250,210,Super ,30,140,120,1
34299,12/14/2019,TEOBE09027,Super ,30,140,120,Super ,30,250,210,1
34300,12/14/2019,TEOCA02035,Super ,30,140,120,Super ,30,250,210,2
34301,12/14/2019,TRDSL00080,Super ,30,140,120,Mega ,70,250,310,1
34302,12/15/2019,TEOMO08021,Super ,30,250,210,Super ,30,140,120,1
34303,12/15/2019,TEOSO13026,Super ,30,140,120,Super ,30,250,210,1
34304,12/15/2019,TRMF00077,Super ,30,140,120,Super ,30,250,210,1
34305,12/15/2019,TEECA02022,Super ,30,250,210,Super ,30,600,500,2
34306,12/15/2019,TDPAL05022,Super ,30,140,120,Super ,30,250,210,1
34307,12/15/2019,101-001,Mega ,70,250,310,Super ,30,140,120,1
34308,12/15/2019,DEFDK0702002,Super ,30,140,120,Super ,30,250,210,1
34309,12/16/2019,TDOAL08011,Super ,30,140,120,Super ,30,140,120,1
34310,12/16/2019,101-TEGTKMBCS,Super ,30,140,120,Super ,30,140,120,2
34311,12/16/2019,TDOSH07031,Super ,30,140,120,Super ,30,600,500,1
34312,12/16/2019,TREX000011,Super ,30,140,120,Super ,30,250,210,1
34313,12/16/2019,TEPDK07011,Super ,30,140,120,Super ,30,250,210,1
34314,12/16/2019,TEOCA03011,Super ,30,140,120,Super ,30,250,210,2
34315,12/21/2019,TEOAS14031,Super ,30,250,210,Super ,30,140,120,2
34316,12/21/2019,101-TEGCCABCCVVS,Super ,30,250,210,Super ,30,140,120,1
